Coalition,Size,RecomputedScore,ReferenceScore,ScoreError,RelError
"['Afghanistan', 'Ireland', 'Israel', 'United Arab Emirates']",4,34248.85283838778,34248.85283838778,0.0,0.0
"['Afghanistan', 'Armenia', 'Bahamas', 'Ecuador']",4,27194.713389780023,27194.713389780023,0.0,0.0
"['Afghanistan', 'Austria', 'Jordan', 'Macedonia']",4,23140.27262775123,23140.27262775123,0.0,0.0
"['Afghanistan', 'Papua New Guinea', 'United Arab Emirates', 'Vanuatu']",4,15461.82032802696,15461.82032802696,0.0,0.0
"['Afghanistan', 'Algeria', 'Azerbaijan', 'Malta']",4,31279.087189122525,31279.087189122525,0.0,0.0
"['Afghanistan', 'Armenia', 'Papua New Guinea', 'Portugal']",4,31619.74044841522,31619.74044841522,0.0,0.0
"['Afghanistan', 'Angola', 'Costa Rica', 'Niger']",4,20478.742883143612,20478.74288314361,3.637978807091713e-12,1.7764658835998148e-16
"['Afghanistan', 'Armenia', 'Kazakhstan', 'Saint Kitts and Nevis']",4,21751.797176019507,21751.797176019507,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Brunei Darussalam', 'Fiji']",4,14678.72553817211,14678.72553817211,0.0,0.0
"['Afghanistan', 'Austria', 'Madagascar', 'Singapore']",4,22979.27658255278,22979.27658255278,0.0,0.0
"['Afghanistan', 'Albania', 'Congo, Democratic Republic of', 'Gambia']",4,24352.01874529802,24352.01874529802,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Oman', 'South Sudan']",4,11841.90039977217,11841.90039977217,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Burundi', 'Lithuania']",4,22853.847186980274,22853.847186980274,0.0,0.0
"['Afghanistan', 'Angola', 'Guinea', 'Honduras']",4,24071.2621021642,24071.2621021642,0.0,0.0
"['Afghanistan', 'Andorra', 'Antigua and Barbuda', 'Sri Lanka']",4,14228.571152474156,14228.571152474156,0.0,0.0
"['Afghanistan', 'Austria', 'Kiribati', 'Macedonia']",4,20522.142538881573,20522.142538881573,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Bulgaria', 'New Zealand']",4,31256.42146062712,31256.42146062712,0.0,0.0
"['Afghanistan', 'Andorra', 'Viet Nam', 'Zimbabwe']",4,11077.775550140164,11077.775550140164,0.0,0.0
"['Afghanistan', 'Mauritania', 'Oman', 'United Arab Emirates']",4,19939.469567770444,19939.469567770444,0.0,0.0
"['Afghanistan', 'Belize', 'Namibia', 'United Arab Emirates']",4,26056.79612634707,26056.79612634707,0.0,0.0
"['Afghanistan', 'Armenia', 'Czech Republic', 'Panama']",4,30713.48469009412,30713.48469009412,0.0,0.0
"['Afghanistan', 'Bolivia', ""Korea, Democratic People's Republic"", 'United Arab Emirates']",4,16856.94690402005,16856.94690402005,0.0,0.0
"['Afghanistan', 'Cuba', 'Malawi', 'United Arab Emirates']",4,26559.178853826237,26559.17885382624,-3.637978807091713e-12,1.3697632848944832e-16
"['Afghanistan', 'Netherlands', 'Singapore', 'United Arab Emirates']",4,25464.287459911604,25464.287459911604,0.0,0.0
"['Afghanistan', 'Angola', 'Mauritius', 'Spain']",4,24371.97419288149,24371.97419288149,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Finland', 'Trinidad and Tobago']",4,34702.492199693676,34702.49219969368,-7.275957614183426e-12,2.0966671708516804e-16
"['Afghanistan', 'Angola', 'Grenada', 'Spain']",4,26769.472498378807,26769.472498378807,0.0,0.0
"['Afghanistan', 'Angola', 'Gambia', 'Mongolia']",4,15133.61135896734,15133.61135896734,0.0,0.0
"['Afghanistan', 'Andorra', 'Belarus', 'Kyrgyzstan']",4,11838.619970150121,11838.61997015012,1.8189894035458565e-12,1.536487705604415e-16
"['Afghanistan', 'Angola', 'Costa Rica', 'Namibia']",4,22008.7169143767,22008.7169143767,0.0,0.0
"['Afghanistan', 'Andorra', 'Papua New Guinea', 'Tunisia']",4,20575.79196937756,20575.79196937756,0.0,0.0
"['Afghanistan', 'Albania', 'Barbados', 'Pakistan']",4,34058.42630720118,34058.42630720118,0.0,0.0
"['Afghanistan', 'Bolivia', 'Thailand', 'United Arab Emirates']",4,17374.34561107826,17374.34561107826,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Comoros', 'Peru']",4,29780.25879977861,29780.25879977861,0.0,0.0
"['Afghanistan', 'Burundi', 'Trinidad and Tobago', 'United Arab Emirates']",4,23779.524324956925,23779.524324956925,0.0,0.0
"['Afghanistan', 'Lebanon', 'Nauru', 'United Arab Emirates']",4,19214.462163938188,19214.462163938188,0.0,0.0
"['Afghanistan', 'Albania', 'Grenada', 'Morocco']",4,31259.569903890133,31259.569903890133,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Barbados', 'Botswana']",4,21066.236126083822,21066.236126083822,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Bahamas', 'Iraq']",4,22924.504584674454,22924.50458467445,3.637978807091713e-12,1.586938899226544e-16
"['Afghanistan', 'Andorra', 'Cape Verde', 'El Salvador']",4,19639.599853928383,19639.599853928383,0.0,0.0
"['Afghanistan', 'Angola', 'Myanmar', 'Singapore']",4,14180.268695596376,14180.268695596376,0.0,0.0
"['Afghanistan', 'Austria', 'Czech Republic', 'Grenada']",4,22406.02326300797,22406.02326300797,0.0,0.0
"['Afghanistan', 'Armenia', 'Bahrain', 'Lebanon']",4,28707.135443040745,28707.135443040745,0.0,0.0
"['Afghanistan', 'Albania', 'Azerbaijan', 'Trinidad and Tobago']",4,31110.453626043254,31110.45362604325,3.637978807091713e-12,1.169375043778301e-16
"['Afghanistan', 'Albania', 'Austria', 'Gabon']",4,24571.74673152853,24571.74673152853,0.0,0.0
"['Afghanistan', 'Armenia', 'Solomon Islands', 'Vanuatu']",4,16580.570459632327,16580.570459632327,0.0,0.0
"['Afghanistan', 'Maldives', 'Nauru', 'United Arab Emirates']",4,14615.476482618,14615.476482618,0.0,0.0
"['Afghanistan', 'Andorra', 'Myanmar', 'Panama']",4,18563.236755709,18563.236755709,0.0,0.0
"['Afghanistan', 'Central African Republic', 'Micronesia', 'United Arab Emirates']",4,11982.612012204303,11982.612012204305,-1.8189894035458565e-12,1.5180241183585126e-16
"['Afghanistan', 'Azerbaijan', 'Eritrea', 'Mali']",4,13835.832984089599,13835.8329840896,-1.8189894035458565e-12,1.3146945367420868e-16
"['Afghanistan', 'Andorra', 'Botswana', 'Mozambique']",4,13150.888275015825,13150.888275015825,0.0,0.0
"['Afghanistan', 'Albania', 'Gambia', 'Jordan']",4,25958.31667977772,25958.31667977772,0.0,0.0
"['Afghanistan', 'Brunei Darussalam', 'Chile', 'United Arab Emirates']",4,22501.092900033553,22501.092900033556,-3.637978807091713e-12,1.61680093640531e-16
"['Afghanistan', 'Austria', 'Bahamas', 'Lithuania']",4,24200.743743838033,24200.743743838037,-3.637978807091713e-12,1.5032508279907765e-16
"['Afghanistan', 'Austria', 'Seychelles', 'Uganda']",4,22181.598564134973,22181.598564134973,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Hungary', 'Spain']",4,33942.40414029897,33942.40414029897,0.0,0.0
"['Afghanistan', 'Angola', 'Mauritius', 'Montenegro']",4,22775.85342493467,22775.85342493467,0.0,0.0
"['Afghanistan', 'Austria', 'Sudan', 'Uganda']",4,14672.954892932214,14672.954892932214,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'United Arab Emirates', 'Yemen']",4,17140.924097251827,17140.924097251827,0.0,0.0
"['Afghanistan', 'Armenia', 'Mongolia', 'Palau']",4,23234.820394963273,23234.820394963277,-3.637978807091713e-12,1.565744320485617e-16
"['Afghanistan', 'Monaco', 'Paraguay', 'United Arab Emirates']",4,23302.33247471625,23302.33247471625,0.0,0.0
"['Afghanistan', 'Albania', 'Benin', 'Poland']",4,28227.59816035149,28227.59816035149,0.0,0.0
"['Afghanistan', 'Austria', 'Bangladesh', 'Tonga']",4,25275.652373252065,25275.652373252065,0.0,0.0
"['Afghanistan', 'Andorra', 'Tajikistan', 'Uruguay']",4,17848.240496780156,17848.240496780156,0.0,0.0
"['Afghanistan', 'Angola', 'Latvia', 'Oman']",4,22653.47836079148,22653.47836079148,0.0,0.0
"['Afghanistan', 'Albania', 'Czech Republic', 'Ethiopia']",4,15626.614681350557,15626.614681350557,0.0,0.0
"['Afghanistan', 'Albania', 'Kyrgyzstan', 'Monaco']",4,28102.402680753585,28102.402680753585,0.0,0.0
"['Afghanistan', 'Albania', 'Chile', 'Grenada']",4,27334.93961499685,27334.93961499685,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Dominican Republic', 'Sweden']",4,34277.04409580378,34277.04409580378,0.0,0.0
"['Afghanistan', 'Armenia', 'Bahamas', ""Cote d'Ivoire""]",4,30791.61915733453,30791.61915733453,0.0,0.0
"['Afghanistan', 'Albania', 'Philippines', 'Togo']",4,27391.61822790266,27391.61822790266,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Bolivia', 'Spain']",4,22711.752978360993,22711.752978360997,-3.637978807091713e-12,1.6018044976791788e-16
"['Afghanistan', 'Armenia', 'Austria', 'Guinea-Bissau']",4,23083.299319448866,23083.299319448863,3.637978807091713e-12,1.5760220221320482e-16
"['Afghanistan', 'Angola', 'Comoros', 'South Sudan']",4,10364.34312576574,10364.34312576574,0.0,0.0
"['Afghanistan', 'Austria', 'Belgium', 'Brunei Darussalam']",4,29154.277313024722,29154.27731302472,3.637978807091713e-12,1.2478370731098316e-16
"['Afghanistan', 'Bosnia and Herzegovina', 'Sweden', 'United Arab Emirates']",4,31568.51461899409,31568.51461899409,0.0,0.0
"['Afghanistan', 'Austria', 'Comoros', 'Kazakhstan']",4,27833.92588197717,27833.92588197717,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Congo, Republic of the', 'Morocco']",4,30404.58250823565,30404.58250823565,0.0,0.0
"['Afghanistan', 'Andorra', ""Korea, Democratic People's Republic"", 'Seychelles']",4,13149.675360821975,13149.675360821975,0.0,0.0
"['Afghanistan', 'Andorra', 'Gambia', 'Samoa']",4,13317.029085936229,13317.029085936229,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Bhutan', 'Tanzania']",4,20250.985978287834,20250.985978287837,-3.637978807091713e-12,1.7964452748089324e-16
"['Afghanistan', 'Angola', 'Mauritania', 'Zimbabwe']",4,15106.796714578253,15106.796714578251,1.8189894035458565e-12,1.2040867683024478e-16
"['Afghanistan', 'Armenia', 'Guinea', 'Pakistan']",4,24686.15628501028,24686.15628501028,0.0,0.0
"['Afghanistan', 'Austria', 'Fiji', 'Nicaragua']",4,29542.515806539817,29542.515806539817,0.0,0.0
"['Afghanistan', 'Armenia', 'Fiji', 'Marshall Islands']",4,20384.79074951498,20384.79074951498,0.0,0.0
"['Afghanistan', 'Ireland', 'Pakistan', 'United Arab Emirates']",4,29504.57245879263,29504.57245879263,0.0,0.0
"['Afghanistan', 'Armenia', 'Barbados', 'Belgium']",4,29909.72098979321,29909.72098979321,0.0,0.0
"['Afghanistan', 'Algeria', 'Austria', 'Seychelles']",4,31705.09971581181,31705.09971581181,0.0,0.0
"['Afghanistan', 'Ethiopia', 'Greece', 'United Arab Emirates']",4,24366.276886363314,24366.276886363317,-3.637978807091713e-12,1.4930384416372294e-16
"['Afghanistan', 'Angola', 'Morocco', 'Zambia']",4,20969.9610940294,20969.9610940294,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Bhutan', 'Zimbabwe']",4,13622.809343194145,13622.809343194143,1.8189894035458565e-12,1.3352527791593957e-16
"['Afghanistan', 'Albania', 'Cyprus', 'Palau']",4,26548.728784560866,26548.728784560863,3.637978807091713e-12,1.370302448984805e-16
"['Afghanistan', 'Antigua and Barbuda', 'Costa Rica', 'Myanmar']",4,22375.189556772246,22375.18955677225,-3.637978807091713e-12,1.6258985417134103e-16
"['Afghanistan', 'Antigua and Barbuda', 'Kyrgyzstan', 'Laos']",4,22432.288958594418,22432.288958594418,0.0,0.0
"['Afghanistan', 'Angola', 'Mozambique', 'Venezuela']",4,21461.24536286537,21461.24536286537,0.0,0.0
"['Afghanistan', 'Albania', 'Azerbaijan', 'Togo']",4,33357.53824431947,33357.53824431947,0.0,0.0
"['Afghanistan', 'Austria', 'Marshall Islands', 'Uzbekistan']",4,15499.617756760594,15499.617756760594,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Bhutan', 'Dominica']",4,22784.27019482683,22784.27019482683,0.0,0.0
"['Afghanistan', 'Albania', 'Lithuania', 'Saint Kitts and Nevis']",4,25893.3485855322,25893.3485855322,0.0,0.0
"['Afghanistan', 'Andorra', 'Bangladesh', 'Liberia']",4,13912.534075287509,13912.534075287507,1.8189894035458565e-12,1.3074465037802728e-16
"['Afghanistan', 'Antigua and Barbuda', 'Bulgaria', 'Sri Lanka']",4,26969.69139201779,26969.69139201779,0.0,0.0
"['Afghanistan', 'Austria', 'Chile', 'Lebanon']",4,29830.95658461976,29830.95658461976,0.0,0.0
"['Afghanistan', 'Nauru', 'Swaziland', 'United Arab Emirates']",4,13667.358028016928,13667.358028016928,0.0,0.0
"['Afghanistan', 'Armenia', 'Cuba', 'Latvia']",4,31710.23559771704,31710.23559771704,0.0,0.0
"['Afghanistan', 'Albania', 'Cameroon', 'Guinea-Bissau']",4,26239.301013376513,26239.301013376516,-3.637978807091713e-12,1.3864617831233804e-16
"['Afghanistan', 'Armenia', 'Rwanda', 'Uzbekistan']",4,11882.574065590865,11882.574065590865,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Barbados', 'Cape Verde']",4,27545.08039037115,27545.08039037115,0.0,0.0
"['Afghanistan', 'Armenia', 'Fiji', 'Malaysia']",4,22047.75263750773,22047.75263750773,0.0,0.0
"['Afghanistan', 'Armenia', 'Iraq', 'South Sudan']",4,10317.250776817513,10317.250776817513,0.0,0.0
"['Afghanistan', 'Angola', 'Gambia', 'Solomon Islands']",4,13781.237867874725,13781.237867874725,0.0,0.0
"['Afghanistan', 'Andorra', 'Jordan', 'Tonga']",4,13800.72619704118,13800.72619704118,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Estonia', 'Papua New Guinea']",4,31240.321450577827,31240.321450577827,0.0,0.0
"['Afghanistan', 'Albania', 'Equatorial Guinea', 'Kazakhstan']",4,26024.169305740645,26024.169305740645,0.0,0.0
"['Afghanistan', 'Algeria', 'Antigua and Barbuda', 'Malawi']",4,24289.914985093917,24289.91498509392,-3.637978807091713e-12,1.4977322108061078e-16
"['Afghanistan', 'Angola', 'Portugal', 'United Arab Emirates']",4,23689.556804224336,23689.556804224336,0.0,0.0
"['Afghanistan', 'Tunisia', 'Uganda', 'United Arab Emirates']",4,24752.14558620257,24752.14558620257,0.0,0.0
"['Afghanistan', 'Austria', 'Central African Republic', 'Ghana']",4,24242.351857772104,24242.351857772104,0.0,0.0
"['Afghanistan', 'Angola', 'Belgium', 'Kenya']",4,24324.539688273257,24324.539688273257,0.0,0.0
"['Afghanistan', 'Algeria', 'Moldova', 'United Arab Emirates']",4,31460.712547622043,31460.712547622043,0.0,0.0
"['Afghanistan', 'Albania', 'Kenya', 'Nigeria']",4,29022.210343545325,29022.210343545325,0.0,0.0
"['Afghanistan', 'Albania', 'Belarus', 'Mali']",4,22527.253090311904,22527.253090311904,0.0,0.0
"['Afghanistan', 'Angola', 'Gabon', 'Libya']",4,22310.475575665758,22310.47557566576,-3.637978807091713e-12,1.6306146387393415e-16
"['Afghanistan', 'Tanzania', 'Tunisia', 'United Arab Emirates']",4,26635.15082871671,26635.15082871671,0.0,0.0
"['Afghanistan', 'Kenya', 'Togo', 'United Arab Emirates']",4,19994.025594787126,19994.025594787126,0.0,0.0
"['Afghanistan', 'Austria', 'Rwanda', 'San Marino']",4,12193.013766062928,12193.013766062928,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Jamaica', 'Sudan']",4,26203.04138051472,26203.04138051472,0.0,0.0
"['Afghanistan', 'Andorra', 'Ireland', 'Mali']",4,13885.624470469154,13885.624470469154,0.0,0.0
"['Afghanistan', 'Angola', 'Honduras', 'Suriname']",4,21692.13539801672,21692.13539801672,0.0,0.0
"['Afghanistan', 'Austria', 'Croatia', 'Egypt']",4,26375.079184283502,26375.079184283502,0.0,0.0
"['Afghanistan', 'Armenia', 'Bahamas', 'Saint Vincent and the Grenadines']",4,22819.32191873478,22819.32191873478,0.0,0.0
"['Afghanistan', 'Andorra', 'Bhutan', 'Switzerland']",4,12608.514104996206,12608.514104996206,0.0,0.0
"['Afghanistan', 'Andorra', 'Fiji', 'Mongolia']",4,12613.673299083135,12613.673299083135,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Belize', 'Swaziland']",4,26212.39352716675,26212.39352716675,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Czech Republic', 'Sweden']",4,35506.225350326,35506.225350326,0.0,0.0
"['Afghanistan', 'Swaziland', 'Syria', 'United Arab Emirates']",4,24698.626714579746,24698.626714579743,3.637978807091713e-12,1.472947807638306e-16
"['Afghanistan', 'Armenia', 'Comoros', 'Guatemala']",4,28361.749347971123,28361.749347971123,0.0,0.0
"['Afghanistan', 'Gabon', 'Swaziland', 'United Arab Emirates']",4,17808.01778746408,17808.01778746408,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Liberia', 'Panama']",4,27509.020425854236,27509.02042585424,-3.637978807091713e-12,1.3224675945467596e-16
"['Afghanistan', 'Austria', 'Bolivia', 'Switzerland']",4,17714.62598946286,17714.62598946286,0.0,0.0
"['Afghanistan', 'Austria', 'Sri Lanka', 'Tuvalu']",4,20246.096388602735,20246.09638860273,3.637978807091713e-12,1.796879130309616e-16
"['Afghanistan', 'Albania', 'Jordan', 'Saint Vincent and the Grenadines']",4,34638.585416149,34638.585416149,0.0,0.0
"['Afghanistan', 'Andorra', 'Estonia', 'Nauru']",4,15758.39862441357,15758.39862441357,0.0,0.0
"['Afghanistan', 'Ireland', 'Saint Vincent and the Grenadines', 'United Arab Emirates']",4,36647.32699383276,36647.32699383276,0.0,0.0
"['Afghanistan', 'Gambia', 'Slovakia', 'United Arab Emirates']",4,24372.756793998124,24372.756793998124,0.0,0.0
"['Afghanistan', 'Albania', 'Gambia', 'Togo']",4,27904.89183517003,27904.89183517003,0.0,0.0
"['Afghanistan', 'Angola', 'Greece', 'Monaco']",4,29010.608025257978,29010.608025257978,0.0,0.0
"['Afghanistan', 'Albania', 'Nigeria', 'Vanuatu']",4,23957.401112415497,23957.401112415497,0.0,0.0
"['Afghanistan', 'Albania', 'Brunei Darussalam', 'Senegal']",4,23760.617985621036,23760.61798562104,-3.637978807091713e-12,1.531096038534549e-16
"['Afghanistan', 'Antigua and Barbuda', 'Colombia', 'Guinea-Bissau']",4,23948.11042208031,23948.11042208031,0.0,0.0
"['Afghanistan', 'Andorra', 'Niger', 'Syria']",4,11734.771948861182,11734.771948861182,0.0,0.0
"['Afghanistan', 'Austria', 'Georgia', 'Ukraine']",4,22503.117444090938,22503.117444090934,3.637978807091713e-12,1.6166554772378905e-16
"['Afghanistan', 'Antigua and Barbuda', 'Bahamas', 'Morocco']",4,35600.22058314063,35600.22058314063,0.0,0.0
"['Afghanistan', 'Albania', 'Cape Verde', 'Saint Vincent and the Grenadines']",4,35112.11465605556,35112.11465605556,0.0,0.0
"['Afghanistan', 'Kosovo', 'Seychelles', 'United Arab Emirates']",4,5178.721603344303,5178.721603344303,0.0,0.0
"['Afghanistan', 'Albania', 'El Salvador', 'Slovenia']",4,25270.548447057863,25270.548447057863,0.0,0.0
"['Afghanistan', 'Haiti', 'Tunisia', 'United Arab Emirates']",4,22295.208823819306,22295.208823819303,3.637978807091713e-12,1.6317312099831255e-16
"['Afghanistan', 'Armenia', 'Panama', 'Paraguay']",4,24025.414200601022,24025.414200601022,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Libya', 'South Sudan']",4,15946.117844964547,15946.117844964549,-1.8189894035458565e-12,1.140709871349819e-16
"['Afghanistan', 'Albania', 'Dominican Republic', 'Serbia']",4,23026.20861869759,23026.20861869759,0.0,0.0
"['Afghanistan', 'Austria', 'Kenya', 'Lesotho']",4,24365.26804026856,24365.26804026856,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Bolivia', 'Nigeria']",4,23088.371606969453,23088.371606969453,0.0,0.0
"['Afghanistan', 'Armenia', 'Belize', 'Cyprus']",4,30889.22750092274,30889.22750092274,0.0,0.0
"['Afghanistan', 'Rwanda', 'Seychelles', 'United Arab Emirates']",4,17748.443247170093,17748.443247170093,0.0,0.0
"['Afghanistan', 'Angola', 'Belarus', 'Paraguay']",4,18813.072417808777,18813.072417808777,0.0,0.0
"['Afghanistan', 'Andorra', 'Congo, Democratic Republic of', 'Congo, Republic of the']",4,13267.383499987718,13267.383499987718,0.0,0.0
"['Afghanistan', 'Albania', 'Cyprus', 'Mozambique']",4,26594.38030287402,26594.38030287402,0.0,0.0
"['Afghanistan', 'Samoa', 'Trinidad and Tobago', 'United Arab Emirates']",4,26215.813559717215,26215.81355971721,3.637978807091713e-12,1.3877039515881253e-16
"['Afghanistan', 'Azerbaijan', 'Burundi', 'Kazakhstan']",4,13426.817236688239,13426.81723668824,-1.8189894035458565e-12,1.3547435490337506e-16
"['Afghanistan', 'Angola', 'Mali', 'Zimbabwe']",4,13947.4506825341,13947.4506825341,0.0,0.0
"['Afghanistan', 'Algeria', 'Qatar', 'United Arab Emirates']",4,27717.829397156143,27717.829397156143,0.0,0.0
"['Afghanistan', 'Laos', 'Mauritius', 'United Arab Emirates']",4,17998.456754009425,17998.456754009425,0.0,0.0
"['Afghanistan', 'Austria', 'Cambodia', 'Philippines']",4,25116.411627630165,25116.411627630165,0.0,0.0
"['Afghanistan', 'Austria', 'Bhutan', 'Iraq']",4,14282.774912397726,14282.774912397726,0.0,0.0
"['Afghanistan', 'Finland', 'Kazakhstan', 'United Arab Emirates']",4,31003.298882128896,31003.298882128896,0.0,0.0
"['Afghanistan', 'Bhutan', 'Botswana', 'United Arab Emirates']",4,15534.236982608065,15534.236982608065,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Benin', 'Congo, Democratic Republic of']",4,22956.67314600255,22956.67314600255,0.0,0.0
"['Afghanistan', 'Angola', 'Bangladesh', 'Cyprus']",4,23740.98759892042,23740.98759892042,0.0,0.0
"['Afghanistan', 'Albania', 'Bangladesh', 'Ghana']",4,28331.059494740708,28331.059494740708,0.0,0.0
"['Afghanistan', 'Angola', 'Malawi', 'Nigeria']",4,15867.623112442474,15867.623112442474,0.0,0.0
"['Afghanistan', 'Marshall Islands', 'Tonga', 'United Arab Emirates']",4,17381.263072920206,17381.263072920206,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Portugal', 'Sweden']",4,28832.125402110658,28832.125402110654,3.637978807091713e-12,1.261779614355241e-16
"['Afghanistan', 'Azerbaijan', 'Dominican Republic', 'Macedonia']",4,26721.15879560832,26721.15879560832,0.0,0.0
"['Afghanistan', 'Angola', 'Chad', 'Mali']",4,15580.632941913018,15580.632941913018,0.0,0.0
"['Afghanistan', 'Costa Rica', 'Sierra Leone', 'United Arab Emirates']",4,23527.419969807834,23527.419969807837,-3.637978807091713e-12,1.54627188691333e-16
"['Afghanistan', 'Andorra', 'Austria', 'Sierra Leone']",4,17930.808817991678,17930.808817991678,0.0,0.0
"['Afghanistan', 'Guinea-Bissau', 'Haiti', 'United Arab Emirates']",4,14221.35942796596,14221.35942796596,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Mauritius', 'Syria']",4,25591.418366388847,25591.418366388847,0.0,0.0
"['Afghanistan', 'Austria', 'Haiti', 'Mozambique']",4,19283.545084704252,19283.54508470425,3.637978807091713e-12,1.8865715775349657e-16
"['Afghanistan', 'Albania', 'Syria', 'Yemen']",4,32450.19255182806,32450.19255182806,0.0,0.0
"['Afghanistan', 'Grenada', 'Morocco', 'United Arab Emirates']",4,30786.60949244389,30786.60949244389,0.0,0.0
"['Afghanistan', ""Cote d'Ivoire"", 'Pakistan', 'United Arab Emirates']",4,19531.060169248303,19531.060169248303,0.0,0.0
"['Afghanistan', 'Andorra', 'Nepal', 'Qatar']",4,12897.536306128364,12897.536306128364,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Honduras', 'New Zealand']",4,24780.33170197787,24780.33170197787,0.0,0.0
"['Afghanistan', 'Albania', 'Egypt', 'Malta']",4,28587.49835118377,28587.49835118377,0.0,0.0
"['Afghanistan', 'Austria', 'Grenada', 'Kuwait']",4,26970.42053319231,26970.42053319231,0.0,0.0
"['Afghanistan', 'Armenia', 'Bhutan', 'Ghana']",4,22515.05861203831,22515.05861203831,0.0,0.0
"['Afghanistan', 'Albania', 'Azerbaijan', 'Mauritania']",4,34040.62871193701,34040.62871193701,0.0,0.0
"['Afghanistan', 'Rwanda', 'Sao Tome and Principe', 'United Arab Emirates']",4,16580.161874105583,16580.161874105583,0.0,0.0
"['Afghanistan', 'Angola', 'Cambodia', 'Maldives']",4,15649.685703506575,15649.685703506577,-1.8189894035458565e-12,1.162316891219279e-16
"['Afghanistan', 'Austria', 'Gabon', 'Mauritania']",4,25928.986566748827,25928.986566748827,0.0,0.0
"['Afghanistan', 'Albania', 'Brunei Darussalam', 'Grenada']",4,26211.251742070363,26211.251742070363,0.0,0.0
"['Afghanistan', 'Armenia', 'Sri Lanka', 'Tuvalu']",4,19135.871543268175,19135.87154326817,3.637978807091713e-12,1.901130449619642e-16
"['Afghanistan', 'Montenegro', 'Romania', 'United Arab Emirates']",4,26190.921433326497,26190.921433326497,0.0,0.0
"['Afghanistan', 'Albania', 'Moldova', 'Nepal']",4,23387.932521865136,23387.932521865136,0.0,0.0
"['Afghanistan', 'Andorra', 'Micronesia', 'Romania']",4,16005.288726218785,16005.288726218783,1.8189894035458565e-12,1.1364927147900247e-16
"['Afghanistan', 'Armenia', 'Mauritius', 'Samoa']",4,23878.86084531342,23878.86084531342,0.0,0.0
"['Afghanistan', 'Congo, Democratic Republic of', 'Equatorial Guinea', 'United Arab Emirates']",4,14303.743528705174,14303.743528705174,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Iran', 'Macedonia']",4,20389.409692431604,20389.409692431604,0.0,0.0
"['Afghanistan', 'Angola', 'Mauritania', 'Tunisia']",4,26208.362833607618,26208.362833607614,3.637978807091713e-12,1.388098459330945e-16
"['Afghanistan', 'Albania', 'Nepal', 'Qatar']",4,23859.853973842135,23859.85397384213,3.637978807091713e-12,1.5247280268689308e-16
"['Afghanistan', 'Azerbaijan', 'Spain', 'Zambia']",4,20740.514238592725,20740.514238592725,0.0,0.0
"['Afghanistan', 'Antigua and Barbuda', 'Latvia', 'Liechtenstein']",4,21236.415312315057,21236.415312315057,0.0,0.0
"['Afghanistan', 'Azerbaijan', 'Denmark', 'Finland']",4,27833.06093316523,27833.06093316523,0.0,0.0
"['Afghanistan', 'Albania', 'Chad', 'Macedonia']",4,14606.572129730957,14606.572129730956,1.8189894035458565e-12,1.2453225762965926e-16
"['Afghanistan', 'Angola', 'Guatemala', 'Laos']",4,21579.1377224924,21579.1377224924,0.0,0.0
"['Afghanistan', 'Armenia', 'Norway', 'Syria']",4,29713.81777049499,29713.81777049499,0.0,0.0
"['Afghanistan', 'Andorra', 'Kiribati', 'Portugal']",4,19162.215418795495,19162.21541879549,3.637978807091713e-12,1.8985168090341774e-16
"['Afghanistan', 'Antigua and Barbuda', 'Botswana', 'Uruguay']",4,25186.02318564245,25186.02318564245,0.0,0.0
"['Afghanistan', 'Austria', 'Greece', 'Portugal']",4,29815.21827966743,29815.21827966743,0.0,0.0
